2012-04-22,188537.63
2012-06-15,141854.21
2013-01-16,123526.42
2012-10-28,178245.28999999998
2013-05-25,79362.74
2012-06-08,124460.42
2013-07-27,91.53
2013-03-06,130842.72000000002
2012-05-23,106508.07
2013-01-28,109482.8
2013-05-04,104224.06
2012-04-20,135815.9
2012-06-07,102730.28
2012-08-18,162776.33000000002
2012-09-09,169703.31000000003
2012-11-25,158801.85
2012-04-08,100962.84000000001
2013-02-11,119016.73000000001
2013-05-16,51258.35999999999
2012-04-29,168402.84
2012-04-21,176686.5
2012-07-07,146277.84
2012-07-16,111710.90000000001
2012-09-04,115851.54000000001
2013-02-06,139254.66999999998
2012-04-23,123421.32
2012-07-30,110430.32999999999
2012-09-01,175303.93
2013-02-02,217471.77000000002
2012-05-01,115344.73000000001
2012-08-14,106508.01999999999
2012-09-11,104217.2
2013-01-01,96374.79000000001
2013-01-24,114666.04999999999
2013-06-11,48535.799999999996
2012-05-15,105751.73
2012-07-12,107627.93
2012-08-21,106272.57999999999
2012-09-18,112084.28
2012-03-17,172274.3
2012-08-23,101016.20999999999
2012-05-02,130489.72000000002
2012-11-15,119457.24
2013-05-03,86546.48999999999
2013-06-30,36691.14
2012-05-05,160176.93999999997
2012-05-19,146696.96999999997
2012-06-09,150300.15000000002
2013-01-29,109626.38
2012-04-06,202404.75000000003
2012-09-05,128780.21
2012-10-20,165813.43
2013-05-30,48097.14
2012-07-31,113793.56000000001
2013-02-26,108440.69999999998
2012-06-28,104703.18000000001
2012-08-06,116091.61
2012-12-02,194574.46
2013-03-20,111620.72
2013-04-01,85348.09
2013-04-22,79786.82
2012-12-14,144167.07
2013-01-14,121697.52000000002
2012-07-17,106019.17
2013-05-18,74016.45000000001
2013-05-19,84644.43000000001
2013-05-28,53607.770000000004
2013-07-15,22603.780000000002
2013-07-23,16587.3
2012-04-02,128220.13000000002
2012-09-06,100102.46
2013-05-01,77569.53
2012-10-19,137894.24000000002
2013-01-23,115591.07
2012-10-10,114949.97
2012-11-23,88851.45000000001
2012-07-04,145357.34
2012-07-14,159328.39
2013-06-01,75624.48000000001
2013-05-08,66382.31
2012-08-26,171995.57
2012-11-17,203955.17
2012-11-20,199178.23
2013-01-13,189074.91
2013-02-23,186285.63
2012-07-22,158860.14
2012-08-22,105025.59000000001
2012-08-27,111349.73000000001
2012-09-02,144207.13
2012-10-05,136627.66
2012-11-13,118430.31
2013-01-05,196090.78000000003
2012-09-17,115123.74000000002
2012-10-24,115301.32
2012-05-24,118247.40000000001
2012-08-15,113458.68
2012-09-24,112577.39000000001
2012-10-15,122330.54000000001
2012-11-05,120055.15
2013-05-20,59130.770000000004
2013-01-17,116422.59999999999
2013-03-26,96904.01999999999
2012-07-27,128746.39
2012-10-18,108113.02
2012-10-03,141462.3
2013-04-19,96486.11
2013-07-11,19488.920000000002
2012-08-08,111131.55
2012-12-29,160610.31
2013-06-13,46197.79
2013-01-02,146388.8
2013-05-31,64406.88999999999
2013-06-02,80870.17
2012-05-06,165842.25
2012-10-08,120207.40999999999
2013-02-21,113864.96000000002
2013-06-06,48191.01
2013-07-12,26694.570000000003
2013-07-14,32576.280000000002
2012-12-13,118049.08000000002
2013-02-04,102485.68000000001
2012-06-26,104007.77
2013-04-02,87967.35
2012-09-19,111120.27
2012-08-02,111455.14999999998
2013-06-09,79438.39
2013-07-04,23577.13
2013-04-17,82910.2
2013-05-17,61832.95
2013-06-07,63359.380000000005
2012-10-23,109352.15999999999
2012-12-25,1471.38
2012-06-03,161271.29000000004
2012-07-11,108466.09999999999
2012-07-20,130336.44
2012-05-29,105441.98000000001
2012-09-15,167305.27
2012-11-10,173752.99000000002
2013-03-23,183587.26
2012-06-10,156316.87
2012-10-27,183331.55000000002
2013-02-15,130300.39000000001
2012-03-08,107988.59
2012-03-12,118031.12000000001
2012-03-15,112200.68
2012-06-29,125742.85
2012-08-03,135793.33
2013-01-21,130301.57
2013-01-27,176201.86
2013-02-01,165417.29
2012-06-12,104404.35
2013-06-14,63062.799999999996
2012-03-05,125417.63999999998
2012-03-14,114350.69
2012-05-18,122958.29999999999
2012-07-25,107367.45
2012-12-23,243065.64
2013-06-12,49767.4
2013-07-21,29216.93
2012-03-04,197809.12
2012-08-29,103161.62
2013-04-24,66478.26
2012-05-07,113149.68999999999
2012-08-20,112736.15000000001
2013-06-17,52519.350000000006
2012-08-28,105973.61
2013-02-13,120618.14000000001
2012-06-13,106842.03000000001
2012-07-03,152738.63999999998
2012-08-10,135820.76
2012-09-12,102882.06
2013-05-07,69294.40000000001
2012-05-04,128648.89000000001
2013-02-09,192096.5
2012-07-18,107244.12
2012-10-22,118172.98000000001
2013-05-22,52286.530000000006
2013-05-23,52078.42
2013-07-24,14274.800000000001
2013-06-27,25377.72
2012-11-08,108743.21999999999
2012-12-03,128335.52999999998
2012-05-16,106186.41
2013-02-25,124662.94999999998
2013-05-15,54121.98
2012-08-05,167863.97
2012-04-01,184711.88
2012-06-25,107714.83
2013-01-08,119237.43000000001
2013-01-22,115243.82999999999
2013-04-18,80680.63
2012-06-22,129849.16
2012-06-24,150551.27
2012-09-26,107931.25999999998
2012-10-06,172257.27999999997
2012-10-25,111957.06
2013-07-13,27324.550000000007
2013-01-26,179776.5
2013-04-20,132292.56
2013-06-20,48450.32000000001
2012-11-21,210991.27
2013-03-25,90067.48999999999
2012-09-10,106281.83
2013-07-17,18774.79
2013-03-24,172436.08
2012-03-22,106360.69000000002
2012-04-04,164520.59
2012-05-09,102745.22
2012-05-17,100462.66
2012-10-11,105148.89000000001
2013-02-20,121925.11000000002
2012-06-30,151074.88
2012-10-31,101985.13
2013-01-19,186377.64
2013-03-09,170686.80000000002
2012-04-07,236529.62999999998
2012-04-19,107007.82
2013-03-18,117467.24
2013-03-27,101764.26
2012-03-19,120041.36
2012-12-06,112660.87
2013-03-21,111414.04000000001
2012-06-27,108026.92
2012-04-05,137969.90000000002
2012-07-02,124428.16
2012-08-30,107868.16999999998
2012-09-20,105048.06999999999
2012-11-19,173752.77000000002
2012-12-12,122625.74
2012-12-08,181326.11
2013-04-21,142272.12
2012-11-27,110176.83
2013-02-08,139330.66999999998
2012-08-24,129147.23999999999
2012-11-28,115534.77
2012-09-14,125384.79000000002
2013-05-26,71317.04
2013-06-16,72325.05
2013-07-09,19765.73
2012-05-10,102902.69
2012-08-16,103890.88
2013-03-29,153480.15
2013-04-16,82461.86
2012-03-11,177136.01
2012-09-16,180886.84
2012-11-29,105237.35999999999
2012-12-24,162566.53999999998
2013-03-10,176784.79
2013-03-28,104455.56
2012-10-09,110933.56
2013-04-28,110755.28
2012-05-11,126956.38
2013-06-25,25123.190000000002
2013-06-23,43365.8
2013-07-18,19137.46
2013-07-22,18787.670000000002
2012-10-04,105236.17999999998
2012-12-04,120679.18
2012-12-27,115733.60999999999
2012-04-24,112192.12
2012-06-18,113669.47
2012-07-09,118440.57999999999
2012-08-04,161296.04000000004
2012-10-12,135209.89
2012-11-11,175969.51000000004
2013-04-06,136754.09
2012-12-17,136970.35
2013-03-15,133946.12
2013-03-03,199511.09000000003
2012-03-02,137233.99
2012-05-08,104668.95000000001
2012-05-25,146780.16
2012-09-22,168439.11
2013-01-12,199078.37
2012-10-14,180986.06000000003
2013-02-27,115084.80999999998
2013-03-22,140178.72
2012-07-01,154955.19999999998
2013-02-03,194317.1
2012-04-10,114552.15
2012-06-02,154751.67999999996
2012-12-01,177760.90000000002
2012-12-09,192074.04000000004
2013-04-09,83884.01000000001
2013-04-30,68100.35
2013-06-22,42556.780000000006
2013-06-29,35187.34
2013-07-10,18391.57
2012-08-19,168715.23
2012-03-31,186687.37999999998
2012-09-27,101646.17
2012-11-09,135604.73
2013-03-16,176164.05000000002
2013-04-08,94962.03
2012-03-29,111256.45000000001
2012-04-17,114506.48000000001
2012-06-06,131853.40999999997
2012-06-20,109680.55
2012-07-28,151364.59
2012-11-24,128614.66
2013-01-09,117591.01999999999
2013-06-15,79789.21
2013-07-05,23280.16
2012-05-12,167754.16
2012-11-03,176572.5
2012-06-14,105451.23999999999
2012-10-30,112005.37
2012-11-16,156594.03000000003
2013-01-04,144844.94
2012-08-11,160440.09
2013-01-15,122644.70999999999
2012-07-23,112501.61
2013-03-19,113653.94000000002
2012-10-01,119778.63
2013-01-07,125742.39
2013-04-15,92958.74
2013-06-03,55019.34999999999
2012-04-26,103495.05
2012-12-20,154359.61
2012-04-12,112072.73999999999
2012-07-24,110804.26
2012-09-21,135516.33
2012-03-25,175928.98
2012-12-11,121085.87
2013-05-10,80811.0
2012-09-13,100415.37
2013-06-05,56402.98999999999
2013-07-01,20316.66
2013-02-10,192073.03999999998
2012-03-06,120953.91999999998
2013-04-25,62844.25
2013-07-25,154.76
2013-07-28,11.66
2012-03-24,167322.99000000002
2012-05-28,126724.55
2012-07-06,122216.98999999999
2012-08-25,161816.73
2012-09-28,132748.14
2012-10-13,165874.27000000002
2012-11-06,114055.1
2012-12-31,181881.33
2013-01-11,146353.79
2012-03-16,143452.84
2012-04-27,120743.79999999999
2012-05-20,160144.28999999998
2012-08-12,161808.65999999997
2012-12-30,177561.69999999998
2012-09-08,166113.75
2013-03-11,116076.63
2012-03-27,112795.01
2012-03-28,116589.40000000001
2013-04-04,88476.56
2012-12-07,135714.72
2013-02-14,99480.15
2013-04-14,139872.37
2013-04-27,96412.62999999999
2012-05-14,109686.63
2012-05-27,136668.88
2012-07-26,103476.04000000002
2012-09-23,177431.91999999998
2012-12-18,139903.03000000003
2013-02-07,116012.50000000001
2012-12-21,193690.06999999998
2012-03-23,133433.41
2013-03-17,181727.16
2012-11-04,185803.66
2013-05-09,68227.39
2013-05-21,51715.15
2013-07-06,25680.82
2012-06-21,110076.44
2013-01-25,127488.68000000001
2013-04-03,107132.24
2012-04-11,116064.51000000001
2012-09-07,124061.37999999999
2013-05-02,65683.43000000001
2012-07-15,160898.43
2013-05-11,111046.89000000001
2013-06-18,48261.3
2013-06-10,52755.090000000004
2013-05-27,67097.89
2013-07-02,20904.329999999998
2012-04-14,185972.16
2012-04-13,144953.53000000003
2012-07-21,155012.16
2012-12-28,157290.77
2013-03-08,138767.05
2013-04-12,103886.72999999998
2013-05-05,115844.15000000001
2012-11-02,138107.12999999998
2012-06-01,138479.39
2012-08-09,106413.13
2012-05-26,158837.55000000002
2013-03-07,110382.93000000002
2013-03-30,189933.33000000002
2013-04-07,152323.4
2013-05-12,87389.45999999999
2012-05-30,106161.79999999999
2012-06-05,109269.28
2012-07-08,152732.94
2012-07-19,107460.88
2012-12-15,192823.66000000003
2012-12-26,95975.53
2012-08-07,114416.54000000001
2012-11-12,122649.76999999999
2012-03-03,190247.55000000002
2012-06-04,114643.95000000001
2012-06-11,110034.09
2012-09-25,106349.63
2012-10-21,175829.87
2013-02-22,130060.25
2013-05-13,68279.51
2013-06-24,27963.06
2012-04-28,155604.68
2012-05-13,126567.32
2013-02-12,113392.48000000001
2013-04-26,76844.68000000001
2012-09-30,182121.05
2013-06-04,51168.740000000005
2013-06-28,34913.14
2013-02-05,117020.65000000001
2012-12-05,153843.73
2012-08-31,149018.37999999998
2012-05-03,106850.8
2013-03-13,109509.31
2013-07-08,22488.11
2013-06-26,27027.570000000003
2012-08-17,130953.47999999998
2012-03-21,109377.30000000002
2013-01-20,174098.06999999998
2013-01-31,111805.21
2013-02-24,186628.58000000002
2013-05-24,71136.5
2012-05-21,107980.36
2013-02-18,131442.64
2013-03-04,129642.75000000001
2012-04-18,112005.57
2012-11-07,136237.53999999998
2012-12-16,193154.55
2013-06-08,72715.76
2012-11-30,139424.68
2013-03-14,105133.76000000001
2013-01-10,117298.62
2013-02-19,119132.53
2012-12-19,150544.53
2012-05-31,105141.41999999998
2013-05-14,67031.02
2012-05-22,106599.9
2013-07-03,29570.760000000002
2013-07-20,26302.409999999996
2013-05-29,50528.38999999999
2012-11-18,207870.15999999997
2013-03-05,126794.97999999998
2012-07-05,93776.09999999998
2012-10-26,142131.81
2012-07-10,111889.38
2013-04-05,107771.14
2012-03-18,177857.63999999998
2012-06-19,106079.58000000002
2012-08-13,112144.41
2012-09-03,149936.61
2012-10-02,118184.27
2012-03-26,121154.23000000001
2012-04-30,111927.87
2012-07-29,155148.04
2012-10-07,180572.89
2012-12-22,250890.33
2013-02-28,116328.96
2013-03-31,83932.83
2012-06-23,154841.92
2012-09-29,164501.41999999998
2013-02-16,177290.87000000002
2012-03-30,144004.16999999998
2013-03-02,197476.13999999998
2012-04-15,193770.84
2012-04-16,121235.91
2012-10-17,113079.67
2013-01-30,100715.24
2013-04-29,69577.41999999998
2013-06-21,59518.45999999999
2012-03-13,113813.45000000001
2012-03-20,110529.90000000001
2012-10-29,123709.44999999998
2012-06-17,142434.66
2012-10-16,109761.02
2013-04-13,132508.87
2013-07-19,22914.42
2012-06-16,175937.17
2012-11-26,122989.63
2012-11-01,107073.66
2012-04-09,111946.41
2013-05-06,75742.56
2013-03-01,148865.17
2013-03-12,109176.3
2013-04-10,85448.96
2013-07-16,18267.06
2013-07-07,28211.48
2013-07-26,58.260000000000005
2012-12-10,126466.54000000001
2013-01-06,190988.73
2012-08-01,139994.55000000002
2012-11-14,118721.76000000001
2012-11-22,41034.71
2012-04-25,114494.04000000001
2013-06-19,51324.48
2012-03-09,135563.32
2012-04-03,127118.16000000002
2013-02-17,175410.11000000002
2013-04-23,70459.72
2012-03-10,176824.15
2013-04-11,84450.20000000001
2012-03-07,146594.28
2012-07-13,132603.44
2013-01-03,126129.67
2013-01-18,138273.96
2012-04-22,188537.63
2012-06-15,141854.21
2013-01-16,123526.42
2012-10-28,178245.28999999998
2013-05-25,79362.74
2012-06-08,124460.42
2013-07-27,91.53
2013-03-06,130842.72000000002
2012-05-23,106508.07
2013-01-28,109482.8
2013-05-04,104224.06
2012-04-20,135815.9
2012-06-07,102730.28
2012-08-18,162776.33000000002
2012-09-09,169703.31000000003
2012-11-25,158801.85
2012-04-08,100962.84000000001
2013-02-11,119016.73000000001
2013-05-16,51258.35999999999
2012-04-29,168402.84
2012-04-21,176686.5
2012-07-07,146277.84
2012-07-16,111710.90000000001
2012-09-04,115851.54000000001
2013-02-06,139254.66999999998
2012-04-23,123421.32
2012-07-30,110430.32999999999
2012-09-01,175303.93
2013-02-02,217471.77000000002
2012-05-01,115344.73000000001
2012-08-14,106508.01999999999
2012-09-11,104217.2
2013-01-01,96374.79000000001
2013-01-24,114666.04999999999
2013-06-11,48535.799999999996
2012-05-15,105751.73
2012-07-12,107627.93
2012-08-21,106272.57999999999
2012-09-18,112084.28
2012-03-17,172274.3
2012-08-23,101016.20999999999
2012-05-02,130489.72000000002
2012-11-15,119457.24
2013-05-03,86546.48999999999
2013-06-30,36691.14
2012-05-05,160176.93999999997
2012-05-19,146696.96999999997
2012-06-09,150300.15000000002
2013-01-29,109626.38
2012-04-06,202404.75000000003
2012-09-05,128780.21
2012-10-20,165813.43
2013-05-30,48097.14
2012-07-31,113793.56000000001
2013-02-26,108440.69999999998
2012-06-28,104703.18000000001
2012-08-06,116091.61
2012-12-02,194574.46
2013-03-20,111620.72
2013-04-01,85348.09
2013-04-22,79786.82
2012-12-14,144167.07
2013-01-14,121697.52000000002
2012-07-17,106019.17
2013-05-18,74016.45000000001
2013-05-19,84644.43000000001
2013-05-28,53607.770000000004
2013-07-15,22603.780000000002
2013-07-23,16587.3
2012-04-02,128220.13000000002
2012-09-06,100102.46
2013-05-01,77569.53
2012-10-19,137894.24000000002
2013-01-23,115591.07
2012-10-10,114949.97
2012-11-23,88851.45000000001
2012-07-04,145357.34
2012-07-14,159328.39
2013-06-01,75624.48000000001
2013-05-08,66382.31
2012-08-26,171995.57
2012-11-17,203955.17
2012-11-20,199178.23
2013-01-13,189074.91
2013-02-23,186285.63
2012-07-22,158860.14
2012-08-22,105025.59000000001
2012-08-27,111349.73000000001
2012-09-02,144207.13
2012-10-05,136627.66
2012-11-13,118430.31
2013-01-05,196090.78000000003
2012-09-17,115123.74000000002
2012-10-24,115301.32
2012-05-24,118247.40000000001
2012-08-15,113458.68
2012-09-24,112577.39000000001
2012-10-15,122330.54000000001
2012-11-05,120055.15
2013-05-20,59130.770000000004
2013-01-17,116422.59999999999
2013-03-26,96904.01999999999
2012-07-27,128746.39
2012-10-18,108113.02
2012-10-03,141462.3
2013-04-19,96486.11
2013-07-11,19488.920000000002
2012-08-08,111131.55
2012-12-29,160610.31
2013-06-13,46197.79
2013-01-02,146388.8
2013-05-31,64406.88999999999
2013-06-02,80870.17
2012-05-06,165842.25
2012-10-08,120207.40999999999
2013-02-21,113864.96000000002
2013-06-06,48191.01
2013-07-12,26694.570000000003
2013-07-14,32576.280000000002
2012-12-13,118049.08000000002
2013-02-04,102485.68000000001
2012-06-26,104007.77
2013-04-02,87967.35
2012-09-19,111120.27
2012-08-02,111455.14999999998
2013-06-09,79438.39
2013-07-04,23577.13
2013-04-17,82910.2
2013-05-17,61832.95
2013-06-07,63359.380000000005
2012-10-23,109352.15999999999
2012-12-25,1471.38
2012-06-03,161271.29000000004
2012-07-11,108466.09999999999
2012-07-20,130336.44
2012-05-29,105441.98000000001
2012-09-15,167305.27
2012-11-10,173752.99000000002
2013-03-23,183587.26
2012-06-10,156316.87
2012-10-27,183331.55000000002
2013-02-15,130300.39000000001
2012-03-08,107988.59
2012-03-12,118031.12000000001
2012-03-15,112200.68
2012-06-29,125742.85
2012-08-03,135793.33
2013-01-21,130301.57
2013-01-27,176201.86
2013-02-01,165417.29
2012-06-12,104404.35
2013-06-14,63062.799999999996
2012-03-05,125417.63999999998
2012-03-14,114350.69
2012-05-18,122958.29999999999
2012-07-25,107367.45
2012-12-23,243065.64
2013-06-12,49767.4
2013-07-21,29216.93
2012-03-04,197809.12
2012-08-29,103161.62
2013-04-24,66478.26
2012-05-07,113149.68999999999
2012-08-20,112736.15000000001
2013-06-17,52519.350000000006
2012-08-28,105973.61
2013-02-13,120618.14000000001
2012-06-13,106842.03000000001
2012-07-03,152738.63999999998
2012-08-10,135820.76
2012-09-12,102882.06
2013-05-07,69294.40000000001
2012-05-04,128648.89000000001
2013-02-09,192096.5
2012-07-18,107244.12
2012-10-22,118172.98000000001
2013-05-22,52286.530000000006
2013-05-23,52078.42
2013-07-24,14274.800000000001
2013-06-27,25377.72
2012-11-08,108743.21999999999
2012-12-03,128335.52999999998
2012-05-16,106186.41
2013-02-25,124662.94999999998
2013-05-15,54121.98
2012-08-05,167863.97
2012-04-01,184711.88
2012-06-25,107714.83
2013-01-08,119237.43000000001
2013-01-22,115243.82999999999
2013-04-18,80680.63
2012-06-22,129849.16
2012-06-24,150551.27
2012-09-26,107931.25999999998
2012-10-06,172257.27999999997
2012-10-25,111957.06
2013-07-13,27324.550000000007
2013-01-26,179776.5
2013-04-20,132292.56
2013-06-20,48450.32000000001
2012-11-21,210991.27
2013-03-25,90067.48999999999
2012-09-10,106281.83
2013-07-17,18774.79
2013-03-24,172436.08
2012-03-22,106360.69000000002
2012-04-04,164520.59
2012-05-09,102745.22
2012-05-17,100462.66
2012-10-11,105148.89000000001
2013-02-20,121925.11000000002
2012-06-30,151074.88
2012-10-31,101985.13
2013-01-19,186377.64
2013-03-09,170686.80000000002
2012-04-07,236529.62999999998
2012-04-19,107007.82
2013-03-18,117467.24
2013-03-27,101764.26
2012-03-19,120041.36
2012-12-06,112660.87
2013-03-21,111414.04000000001
2012-06-27,108026.92
2012-04-05,137969.90000000002
2012-07-02,124428.16
2012-08-30,107868.16999999998
2012-09-20,105048.06999999999
2012-11-19,173752.77000000002
2012-12-12,122625.74
2012-12-08,181326.11
2013-04-21,142272.12
2012-11-27,110176.83
2013-02-08,139330.66999999998
2012-08-24,129147.23999999999
2012-11-28,115534.77
2012-09-14,125384.79000000002
2013-05-26,71317.04
2013-06-16,72325.05
2013-07-09,19765.73
2012-05-10,102902.69
2012-08-16,103890.88
2013-03-29,153480.15
2013-04-16,82461.86
2012-03-11,177136.01
2012-09-16,180886.84
2012-11-29,105237.35999999999
2012-12-24,162566.53999999998
2013-03-10,176784.79
2013-03-28,104455.56
2012-10-09,110933.56
2013-04-28,110755.28
2012-05-11,126956.38
2013-06-25,25123.190000000002
2013-06-23,43365.8
2013-07-18,19137.46
2013-07-22,18787.670000000002
2012-10-04,105236.17999999998
2012-12-04,120679.18
2012-12-27,115733.60999999999
